ORIGIN,DESTINATION,VOLUME
28,11,5595.851313
28,12,2848.045369
28,13,4145.235836
28,14,5327.973977
28,15,15401.00559
28,16,3659.316583
28,17,3681.764167
28,18,2923.359956
28,19,9280.033152
28,20,2259.088277
28,21,4037.175367
28,22,4319.16731
28,23,1271.722851
28,24,5032.223539
28,25,2614.81352
28,26,1418.589963
28,27,1786.015537
28,29,2871.023925
28,30,6189.254681
28,31,1595.966753
28,32,3161.467561
29,1,2539.787505
29,2,476.5432063
29,3,578.5108552
29,4,1218.820975
29,5,1328.676705
29,6,1843.438428
29,7,1647.084828
29,8,912.9061332
29,9,15988.40088
29,10,1222.13971
29,11,3010.672724
29,12,2424.459719
29,13,2794.867299
29,14,2704.719102
29,15,11713.0633
29,16,2351.71875
29,17,3170.845088
29,18,1274.58797
29,19,2312.004096
29,20,2014.210777
29,21,3718.245364
29,22,2501.697728
29,23,735.2865423
29,24,1948.026196
29,25,910.9546831
29,26,425.8201441
29,27,1299.652389
29,28,1936.7074
29,30,4921.63293
29,31,865.8085658
29,32,1156.050476
30,1,9912.144431
30,2,1890.108642
30,3,2251.71841
30,4,7249.552494
30,5,5626.004632
30,6,7042.540526
30,7,9534.839832
30,8,3732.012003
30,9,61630.02681
30,10,4858.407012
30,11,11656.07334
30,12,9716.756744
30,13,11095.16941
30,14,10492.15268
30,15,45555.08432
30,16,9108.394422
30,17,12579.67652
30,18,4973.03936
30,19,10153.31183
30,20,10489.74612
30,21,15851.29177
30,22,9931.031391
30,23,4424.538271
30,24,8024.323628
30,25,3620.184789
30,26,1729.327819
30,27,7778.330022
30,28,8721.537352
30,29,10167.30955
30,31,5111.211346
30,32,4588.960663
31,1,1079.277211
31,2,242.7682133
31,3,260.0145546
31,4,3051.648686
31,5,831.1407463
31,6,699.1353096
31,7,2257.726024
31,8,517.6019651
31,9,6023.192251
31,10,577.4725596
31,11,1203.376022
31,12,950.3268301
31,13,1140.832858
31,14,1060.42525
31,15,4460.46277
31,16,890.4297661
31,17,1219.107957
31,18,520.6217051
31,19,1475.388915
31,20,1244.090006
31,21,1536.535005
31,22,1032.111203
31,23,2789.78464
31,24,926.4301102
31,25,417.0527595
31,26,225.3144878
31,27,1841.49074
31,28,1250.727702
31,29,992.4860595
31,30,2843.982026
31,32,531.0524673
32,1,3966.643713
32,2,1021.96255
32,3,1201.247603
32,4,595.5174414
32,5,2432.9136
32,6,2138.221666
32,7,737.1419679
32,8,1916.497699
32,9,8735.741863
32,10,2624.494404
32,11,3060.962588
32,12,1418.332185
32,13,1738.956519
32,14,3768.615926
32,15,7203.006376
32,16,2133.982019
32,17,1652.251109
32,18,2237.961924
32,19,3391.687037
32,20,899.0517504
32,21,1649.803075
32,22,2015.268801
32,23,377.748362
32,24,2384.947921
32,25,1922.471671
32,26,914.3216205
32,27,598.8329026
32,28,2171.858121
32,29,1162.055026
32,30,2238.799087
32,31,459.7042572
